"gml_id","roof_flat","roof_var","prob_flat","prob_not_flat","label"
"G0503.032e68f0276949cce0532ee22091b28c","Flat",0.0160297059578839,0.942150474914156,0.0578495250858443,"Flat"
"G0503.032e68f0276a49cce0532ee22091b28c","Not flat",0.0384423655913978,0.953239120624028,0.0467608793759716,"Flat"
"G0503.032e68f0276b49cce0532ee22091b28c","Not flat",0.0688709359605911,0.955923950447659,0.0440760495523412,"Flat"
"G0503.032e68f0276c49cce0532ee22091b28c","Flat",0.0795048049340218,0.954019148515871,0.0459808514841293,"Flat"
"G0503.032e68f0277349cce0532ee22091b28c","Not flat",0.165910582838077,0.803144857643817,0.196855142356183,"Flat"
"G0503.032e68f0277d49cce0532ee22091b28c","Not flat",1.03608493877551,7.89400641380786e-62,1,"Not flat"
"G0503.032e68f0278849cce0532ee22091b28c","Not flat",0.418163127646703,8.81135452969463e-08,0.999999911886455,"Not flat"
"G0503.032e68f027cf49cce0532ee22091b28c","Not flat",0.435460143288085,1.29892488464402e-08,0.999999987010751,"Not flat"
"G0503.032e68f027d049cce0532ee22091b28c","Not flat",0.449499797979798,2.56948741792864e-09,0.999999997430512,"Not flat"
"G0503.032e68f027d149cce0532ee22091b28c","Not flat",0.141704100529101,0.889839501810596,0.110160498189404,"Flat"
"G0503.032e68f02a1849cce0532ee22091b28c","Not flat",0.580440469416785,3.99226104715882e-17,1,"Not flat"
"G0503.032e68f02a1a49cce0532ee22091b28c","Not flat",0.8518875,1.77364155584907e-40,1,"Not flat"
"G0503.032e68f02a1d49cce0532ee22091b28c","Not flat",1.08271272163121,6.11470016051499e-68,1,"Not flat"
"G0503.032e68f02a2149cce0532ee22091b28c","Not flat",0.279540455840456,0.0152800172041036,0.984719982795896,"Not flat"
"G0503.032e68f02a2449cce0532ee22091b28c","Not flat",0.167541842105263,0.79472926318644,0.205270736813559,"Flat"
"G0503.032e68f02a2649cce0532ee22091b28c","Not flat",0.383774899193548,3.03026919346747e-06,0.999996969730807,"Not flat"
"G0503.032e68f0550b49cce0532ee22091b28c","Flat",0.0100266666666667,0.937287293895859,0.0627127061041414,"Flat"
"G0503.032e68f0550e49cce0532ee22091b28c","Flat",0.0109933823529412,0.938138135040597,0.0618618649594033,"Flat"
"G0503.032e68f0550f49cce0532ee22091b28c","Flat",0.0943643333333333,0.948501712902096,0.0514982870979045,"Flat"
"G0503.032e68f0691149cce0532ee22091b28c","Flat",0.0860418461538461,0.952041408194423,0.0479585918055767,"Flat"
"G0503.032e68f0691349cce0532ee22091b28c","Flat",0.0339330504271149,0.951747134531527,0.0482528654684732,"Flat"
"G0503.032e68f0691949cce0532ee22091b28c","Flat",0.00613666666666666,0.933575356841342,0.0664246431586585,"Flat"
"G0503.032e68f0691a49cce0532ee22091b28c","Flat",0.0909716666666667,0.950093477363751,0.0499065226362493,"Flat"
"G0503.032e68f0691b49cce0532ee22091b28c","Flat",0.128533333333333,0.915783563443202,0.0842164365567981,"Flat"
"G0503.032e68f0691c49cce0532ee22091b28c","Flat",0.442432222222222,5.85249233373191e-09,0.999999994147508,"Not flat"
"G0503.032e68f0691e49cce0532ee22091b28c","Flat",0.00011868131868132,0.926820725811136,0.0731792741888641,"Flat"
"G0503.032e68f0692349cce0532ee22091b28c","Flat",0.0673105413105413,0.956076518334114,0.0439234816658864,"Flat"
"G0503.032e68f0692449cce0532ee22091b28c","Flat",0.0128417748917749,0.939690502070146,0.0603094979298541,"Flat"
"G0503.032e68f0694449cce0532ee22091b28c","Not flat",0.0238952380952381,0.94716940505068,0.0528305949493196,"Flat"
"G0503.032e68f069ef49cce0532ee22091b28c","Flat",0.0896165242165242,0.950670610325028,0.049329389674972,"Flat"
"G0503.032e68f069f049cce0532ee22091b28c","Flat",0.00752582417582417,0.934955702115315,0.0650442978846849,"Flat"
"G0503.032e68f069f149cce0532ee22091b28c","Flat",0.00784469696969698,0.935263784164001,0.0647362158359992,"Flat"
"G0503.032e68f069f249cce0532ee22091b28c","Flat",0.0139026666666667,0.940538883447794,0.0594611165522059,"Flat"
"G0503.032e68f069f349cce0532ee22091b28c","Flat",0.0103285714285714,0.93755595184646,0.0624440481535403,"Flat"
"G0503.032e68f069f449cce0532ee22091b28c","Flat",0.0930721538461538,0.949133353886765,0.0508666461132351,"Flat"
"G0503.032e68f069f549cce0532ee22091b28c","Flat",0.0138720588235294,0.940514830593428,0.0594851694065723,"Flat"
"G0503.129302b6e9da4c47b2fe24f9f40d88f8","Flat",0.0391980952380953,0.953458175595998,0.0465418244040023,"Flat"
"G0503.032e68f0012349cce0532ee22091b28c","Not flat",0.571749976110846,1.54583589767184e-16,1,"Not flat"
"G0503.032e68f0012449cce0532ee22091b28c","Flat",0.00750956092365783,0.934939902635418,0.0650600973645824,"Flat"
"G0503.032e68f0012649cce0532ee22091b28c","Not flat",0.118521505602241,0.929387518262607,0.0706124817373935,"Flat"
"G0503.032e68f0012f49cce0532ee22091b28c","Not flat",0.843700297414779,1.24332003543634e-39,1,"Not flat"
"G0503.032e68f0276e49cce0532ee22091b28c","Not flat",0.611489759959142,2.62834211911252e-19,1,"Not flat"
"G0503.032e68f0276f49cce0532ee22091b28c","Not flat",0.77064299009901,1.78599965082893e-32,1,"Not flat"
"G0503.032e68f0277049cce0532ee22091b28c","Not flat",0.762427887788779,1.03016338013116e-31,1,"Not flat"
"G0503.032e68f0277149cce0532ee22091b28c","Not flat",0.60803070235644,4.66634544419202e-19,1,"Not flat"
"G0503.032e68f0277249cce0532ee22091b28c","Flat",0.0174514092553799,0.943163867254882,0.056836132745118,"Flat"
"G0503.032e68f0277849cce0532ee22091b28c","Not flat",0.728280504908836,1.20598078547955e-28,1,"Not flat"
"G0503.032e68f0277a49cce0532ee22091b28c","Not flat",0.745484255319149,3.58555709669522e-30,1,"Not flat"
"G0503.032e68f0278549cce0532ee22091b28c","Not flat",0.672640898783756,5.6668941382858e-24,1,"Not flat"
"G0503.032e68f027cb49cce0532ee22091b28c","Not flat",0.106233333333333,0.94104799900572,0.0589520009942802,"Flat"
"G0503.032e68f027cc49cce0532ee22091b28c","Not flat",0.640557373737374,1.83128322676743e-21,1,"Not flat"
"G0503.032e68f027cd49cce0532ee22091b28c","Not flat",0.0469479532163743,0.955224998016353,0.0447750019836466,"Flat"
"G0503.032e68f0694549cce0532ee22091b28c","Flat",0.170033333333333,0.781101146585728,0.218898853414272,"Flat"
"G0503.032e68f027ce49cce0532ee22091b28c","Not flat",0.196974899193548,0.567142453985703,0.432857546014297,"Not flat"
"G0503.032e68f02a2049cce0532ee22091b28c","Not flat",0.425769143310418,3.83937350571221e-08,0.999999961606265,"Not flat"
"G0503.032e68f069f649cce0532ee22091b28c","Flat",0.0633898148148148,0.956322272764703,0.0436777272352972,"Flat"
"G0503.032e68f069f749cce0532ee22091b28c","Flat",0.120921921182266,0.926511780345441,0.0734882196545594,"Flat"
"G0503.032e68f02a1b49cce0532ee22091b28c","Not flat",0.69990477043673,3.27167035880975e-26,1,"Not flat"
"G0503.032e68f02a1c49cce0532ee22091b28c","Not flat",0.676911575091575,2.56525492707342e-24,1,"Not flat"
"G0503.032e68f02a1e49cce0532ee22091b28c","Not flat",0.713730848938827,2.19925836425554e-27,1,"Not flat"
"G0503.032e68f024d549cce0532ee22091b28c","Not flat",0.0885279907084784,0.951110932333187,0.0488890676668129,"Flat"
"G0503.032e68f0275949cce0532ee22091b28c","Not flat",0.148280303030303,0.872255788772687,0.127744211227313,"Flat"
"G0503.032e68f0275a49cce0532ee22091b28c","Not flat",0.132396370967742,0.909259364922807,0.090740635077193,"Flat"
"G0503.032e68f0276d49cce0532ee22091b28c","Not flat",0.866432438316401,5.30546010385635e-42,1,"Not flat"
"G0503.032e68f024d249cce0532ee22091b28c","Not flat",0.752336498316498,8.62238194000474e-31,1,"Not flat"
"G0503.032e68f024d349cce0532ee22091b28c","Not flat",0.0941028571428571,0.948632106567745,0.0513678934322548,"Flat"
"G0503.032e68f024d449cce0532ee22091b28c","Not flat",0.555057743496673,1.95282639700743e-15,0.999999999999998,"Not flat"
"G0503.032e68f0277949cce0532ee22091b28c","Not flat",1.38128267752148,7.87093837530742e-114,1,"Not flat"
"G0503.032e68f0277b49cce0532ee22091b28c","Not flat",0.0930797348484849,0.949129740641106,0.0508702593588943,"Flat"
"G0503.032e68f0277c49cce0532ee22091b28c","Not flat",0.783917918367347,1.00789549498705e-33,1,"Not flat"
"G0503.032e68f0678549cce0532ee22091b28c","Flat",0.14525,0.880808924265521,0.119191075734479,"Flat"
"G0503.032e68f0678649cce0532ee22091b28c","Flat",0.00201666666666667,0.929094495586375,0.0709055044136251,"Flat"
"G0503.032e68f0678849cce0532ee22091b28c","Flat",0.0773904761904762,0.954522265248695,0.0454777347513055,"Flat"
"G0503.032e68f0678949cce0532ee22091b28c","Flat",8.61111111111105e-05,0.92678048243908,0.0732195175609195,"Flat"
"G0503.032e68f0678a49cce0532ee22091b28c","Flat",0.000376666666666664,0.927138005605734,0.0728619943942656,"Flat"
"G0503.032e68f0678b49cce0532ee22091b28c","Flat",0.0883696428571429,0.951173289150592,0.0488267108494083,"Flat"
"G0503.032e68f0691449cce0532ee22091b28c","Flat",0.0863410714285714,0.95193483764669,0.0480651623533105,"Flat"
"G0503.032e68f0691549cce0532ee22091b28c","Flat",0.0704971428571429,0.955731307287529,0.0442686927124711,"Flat"
"G0503.032e68f0692649cce0532ee22091b28c","Flat",0.010047619047619,0.9373060259492,0.0626939740507997,"Flat"
"G0503.032e68f0692749cce0532ee22091b28c","Flat",0.0107858974358974,0.937957818261619,0.0620421817383813,"Flat"
"G0503.032e68f0692849cce0532ee22091b28c","Flat",0.055499604743083,0.956227497189684,0.0437725028103157,"Flat"
"G0503.032e68f0692949cce0532ee22091b28c","Flat",0.218349583333333,0.336115394383331,0.663884605616669,"Not flat"
"G0503.032e68f0692a49cce0532ee22091b28c","Flat",0.00795111111111113,0.935365881365174,0.0646341186348258,"Flat"
"G0503.032e68f0692b49cce0532ee22091b28c","Flat",0.00901185770750989,0.936364290337373,0.0636357096626268,"Flat"
"G0503.032e68f0692c49cce0532ee22091b28c","Flat",0.0110963636363636,0.938227170174241,0.0617728298257593,"Flat"
"G0503.032e68eff8a349cce0532ee22091b28c","Not flat",0.376618218623482,6.04967763812373e-06,0.999993950322362,"Not flat"
"G0503.032e68efffdd49cce0532ee22091b28c","Not flat",0.383658695652174,3.06485603323755e-06,0.999996935143967,"Not flat"
"G0503.032e68f024d649cce0532ee22091b28c","Flat",0.0757387508868578,0.954871182193784,0.0451288178062164,"Flat"
"G0503.032e68f0277449cce0532ee22091b28c","Not flat",1.90400558953449,2.47242199785043e-222,1,"Not flat"
"G0503.032e68f0277549cce0532ee22091b28c","Not flat",0.64737537254902,5.50535769884369e-22,1,"Not flat"
"G0503.032e68f0277649cce0532ee22091b28c","Not flat",0.755436966292135,4.50353077682976e-31,1,"Not flat"
"G0503.032e68f0277749cce0532ee22091b28c","Not flat",0.821424868421053,2.24423141380775e-37,1,"Not flat"
"G0503.032e68efffd149cce0532ee22091b28c","Flat",0.105121405705273,0.941886122691838,0.0581138773081623,"Flat"
"G0503.032e68f024cd49cce0532ee22091b28c","Flat",0.0500175799086758,0.955695080662568,0.0443049193374319,"Flat"
"G0503.032e68f0274949cce0532ee22091b28c","Not flat",0.856347322461254,6.08804520611766e-41,1,"Not flat"
"G0503.032e68f0274a49cce0532ee22091b28c","Flat",0.0704576760791951,0.955736392214445,0.0442636077855549,"Flat"
"G0503.032e68f0274b49cce0532ee22091b28c","Not flat",0.334515478686233,0.000258206552335582,0.999741793447664,"Not flat"
"G0503.032e68f0274c49cce0532ee22091b28c","Flat",0.105707788461538,0.941448100928535,0.0585518990714651,"Flat"
"G0503.032e68f0274e49cce0532ee22091b28c","Not flat",1.12661705607477,5.91099730333346e-74,1,"Not flat"
"G0503.032e68f0274f49cce0532ee22091b28c","Not flat",1.1597901780991,1.14646529332002e-78,1,"Not flat"
"G0503.032e68f0275049cce0532ee22091b28c","Flat",0.151249999999999,0.863053079003306,0.136946920996695,"Flat"
"G0503.032e68f0277e49cce0532ee22091b28c","Not flat",0.210737037037037,0.419169063041097,0.580830936958903,"Not flat"
"G0503.032e68f0277f49cce0532ee22091b28c","Not flat",0.974636498316498,3.27310754837179e-54,1,"Not flat"
"G0503.032e68f0278049cce0532ee22091b28c","Not flat",1.1628436038961,4.15298869145773e-79,1,"Not flat"
"G0503.032e68f0278149cce0532ee22091b28c","Not flat",0.259696866096866,0.0515788154728967,0.948421184527103,"Not flat"
"G0503.032e68f0278249cce0532ee22091b28c","Not flat",1.15318239348371,1.02216854410041e-77,1,"Not flat"
"G0503.032e68f0278349cce0532ee22091b28c","Not flat",0.201861428571429,0.516242504835714,0.483757495164286,"Not flat"
"G0503.032e68f0278449cce0532ee22091b28c","Not flat",0.322087464387464,0.000705617184623467,0.999294382815377,"Not flat"
"G0503.032e68f0226a49cce0532ee22091b28c","Flat",0.0639964540504867,0.956297026366777,0.0437029736332227,"Flat"
"G0503.032e68f0226c49cce0532ee22091b28c","Flat",0.0550488082505729,0.956198296697563,0.0438017033024369,"Flat"
"G0503.032e68f0226f49cce0532ee22091b28c","Flat",0.0777259564088933,0.954446706188898,0.045553293811102,"Flat"
"G0503.032e68f024ce49cce0532ee22091b28c","Flat",0.173291666666667,0.761801255702375,0.238198744297625,"Flat"
"G0503.032e68f024cf49cce0532ee22091b28c","Flat",0.0533801709401709,0.956067618300391,0.043932381699609,"Flat"
"G0503.032e68f024d049cce0532ee22091b28c","Flat",0.075941468583347,0.954830410482001,0.0451695895179993,"Flat"
"G0503.032e68f024d149cce0532ee22091b28c","Flat",0.0979360907423012,0.946584460316432,0.053415539683568,"Flat"
"G0503.032e68f0275349cce0532ee22091b28c","Flat",0.129017452006981,0.915009127969202,0.0849908720307985,"Flat"
"G0503.032e68f0690549cce0532ee22091b28c","Flat",0.121508571428571,0.925774557785539,0.0742254422144613,"Flat"
"G0503.032e68f0690649cce0532ee22091b28c","Flat",0.00868852813852813,0.936063650064999,0.0639363499350012,"Flat"
"G0503.032e68f0690a49cce0532ee22091b28c","Flat",0.0250443333333333,0.947789941686339,0.0522100583136611,"Flat"
"G0503.032e68f0690b49cce0532ee22091b28c","Flat",0.0268994301994302,0.948736297153354,0.0512637028466461,"Flat"
"G0503.032e68f0690c49cce0532ee22091b28c","Flat",0.164926896551724,0.808032151956452,0.191967848043548,"Flat"
"G0503.032e68f0690d49cce0532ee22091b28c","Flat",0.161005871212121,0.826175640814636,0.173824359185364,"Flat"
"G0503.032e68f0690e49cce0532ee22091b28c","Flat",0.224753576248313,0.270437352294594,0.729562647705406,"Not flat"
"G0503.032e68f0690f49cce0532ee22091b28c","Flat",0.0788528138528139,0.954181152020121,0.0458188479798788,"Flat"
"G0503.032e68f07b8749cce0532ee22091b28c","Flat",0.104199567901235,0.942557145530014,0.0574428544699856,"Flat"
"G0503.032e68f07c0a49cce0532ee22091b28c","Flat",0.0206004684684685,0.945236979251611,0.0547630207483892,"Flat"
"G0503.032e68f07c0b49cce0532ee22091b28c","Flat",0.082136052631579,0.953301741058203,0.0466982589417967,"Flat"
"G0503.032e68eff7dd49cce0532ee22091b28c","Flat",0.0983224697677753,0.946361342883563,0.053638657116437,"Flat"
"G0503.032e68f0226b49cce0532ee22091b28c","Flat",0.0767544275171897,0.95466115324992,0.0453388467500804,"Flat"
"G0503.032e68eff8a249cce0532ee22091b28c","Not flat",2.24721249941372,4.55694579333365e-313,1,"Not flat"
"G0503.032e68f0226649cce0532ee22091b28c","Flat",0.11086626984127,0.937196361825463,0.0628036381745369,"Flat"
"G0503.032e68f0226749cce0532ee22091b28c","Flat",0.0516215179968701,0.955891120095274,0.0441088799047256,"Flat"
"G0503.032e68f0226d49cce0532ee22091b28c","Flat",0.312816022356777,0.0014484539305879,0.998551546069412,"Not flat"
"G0503.032e68f0226e49cce0532ee22091b28c","Flat",0.122558134983603,0.924420496583815,0.0755795034161855,"Flat"
"G0503.032e68f024c949cce0532ee22091b28c","Flat",0.086198336908101,0.951985855469432,0.0480141445305677,"Flat"
"G0503.032e68f024cc49cce0532ee22091b28c","Flat",0.0729276024272376,0.955378453397694,0.0446215466023063,"Flat"
"G0503.032e68efffca49cce0532ee22091b28c","Not flat",1.19205576728733,2.1751086843026e-83,1,"Not flat"
"G0503.032e68f0226549cce0532ee22091b28c","Flat",0.0638178468509063,0.956304943365799,0.0436950566342006,"Flat"
"G0503.032e68f07bc549cce0532ee22091b28c","Flat",0.0461659156976744,0.955084967077666,0.0449150329223343,"Flat"
"G0503.032e68f07bc649cce0532ee22091b28c","Flat",0.0918468283153298,0.949703286447554,0.0502967135524461,"Flat"
"G0503.032e68f0274349cce0532ee22091b28c","Not flat",1.35159871411463,9.59428695920172e-109,1,"Not flat"
"G0503.032e68f0226449cce0532ee22091b28c","Flat",0.0590206943079409,0.95636687892605,0.0436331210739499,"Flat"
"G0503.032e68f0226849cce0532ee22091b28c","Flat",0.000911657801418442,0.927787628218765,0.0722123717812354,"Flat"
"G0503.032e68f0226949cce0532ee22091b28c","Flat",0.048449797979798,0.955470714537335,0.0445292854626648,"Flat"
"G0503.032e68f054cc49cce0532ee22091b28c","Not flat",0.256552272727273,0.0615796733136064,0.938420326686394,"Not flat"
"G0503.032e68f054cd49cce0532ee22091b28c","Not flat",0.276969213732004,0.018046361092511,0.981953638907489,"Not flat"
"G0503.032e68f068f049cce0532ee22091b28c","Not flat",0.139069540229885,0.895926580514307,0.104073419485693,"Flat"
"G0503.032e68f068f149cce0532ee22091b28c","Not flat",0.189496693121693,0.638828259785247,0.361171740214753,"Not flat"
"G0503.032e68f068f349cce0532ee22091b28c","Not flat",0.200753978494624,0.52800370560896,0.47199629439104,"Not flat"
"G0503.032e68f068f449cce0532ee22091b28c","Not flat",0.211032007575758,0.415908026341003,0.584091973658997,"Not flat"
"G0503.032e68f068f949cce0532ee22091b28c","Not flat",0.231286125886525,0.210290073689834,0.789709926310166,"Not flat"
"G0503.032e68f068fc49cce0532ee22091b28c","Not flat",0.215380141843972,0.368117054662848,0.631882945337152,"Not flat"
"G0503.032e68f068fe49cce0532ee22091b28c","Not flat",0.17219019426457,0.768517720131433,0.231482279868567,"Flat"
"G0503.032e68f068ff49cce0532ee22091b28c","Not flat",0.174633043478261,0.753350806763272,0.246649193236728,"Flat"
"G0503.032e68efffc649cce0532ee22091b28c","Flat",0.059217590703873,0.956370047182114,0.0436299528178856,"Flat"
"G0503.032e68f024c749cce0532ee22091b28c","Flat",0.0417796911196911,0.954142230512165,0.0458577694878354,"Flat"
"G0503.032e68f024c849cce0532ee22091b28c","Flat",0.041831215637519,0.954154888925994,0.0458451110740062,"Flat"
"G0503.032e68f024ca49cce0532ee22091b28c","Flat",0.0596650752280536,0.956375429840609,0.043624570159391,"Flat"
"G0503.032e68f024cb49cce0532ee22091b28c","Flat",0.0673944511374105,0.956069112801935,0.0439308871980652,"Flat"
"G0503.032e68f0274449cce0532ee22091b28c","Not flat",1.16288206827464,4.10012988405022e-79,1,"Not flat"
"G0503.032e68f0225e49cce0532ee22091b28c","Flat",0.00963514404002072,0.936934857892902,0.0630651421070979,"Flat"
"G0503.032e68f024c449cce0532ee22091b28c","Flat",0.0115095290858726,0.938581324040054,0.0614186759599463,"Flat"
"G0503.032e68f024c549cce0532ee22091b28c","Flat",0.00707457912457912,0.934514183741315,0.065485816258685,"Flat"
"G0503.032e68f0549349cce0532ee22091b28c","Flat",0.0825747540983607,0.953172020107347,0.0468279798926532,"Flat"
"G0503.032e68efffc849cce0532ee22091b28c","Flat",0.0213294873348685,0.945684727714138,0.0543152722858617,"Flat"
"G0503.032e68f0225f49cce0532ee22091b28c","Flat",0.00759216043141222,0.935020059435382,0.0649799405646179,"Flat"
"G0503.032e68f0226049cce0532ee22091b28c","Flat",0.0642109783363422,0.956286983020452,0.0437130169795477,"Flat"
"G0503.032e68f0226149cce0532ee22091b28c","Flat",0.0707135885207969,0.955703056198357,0.0442969438016432,"Flat"
"G0503.032e68f0226249cce0532ee22091b28c","Flat",0.0614720362021399,0.956371493607497,0.0436285063925032,"Flat"
"G0503.032e68f0226349cce0532ee22091b28c","Flat",0.00703243506493507,0.934472613791442,0.0655273862085582,"Flat"
"G0503.032e68f024c249cce0532ee22091b28c","Flat",0.0144622598584429,0.940974260373295,0.0590257396267055,"Flat"
"G0503.032e68f024c349cce0532ee22091b28c","Flat",0.0168062627922396,0.942710176730805,0.0572898232691954,"Flat"
"G0503.032e68f024c649cce0532ee22091b28c","Flat",0.0117879886704212,0.938817269689227,0.061182730310773,"Flat"
"G0503.032e68f0274d49cce0532ee22091b28c","Flat",0.129175834064969,0.914753169470169,0.0852468305298311,"Flat"
"G0503.032e68f0275449cce0532ee22091b28c","Flat",0.0854687546457199,0.952241457707145,0.0477585422928549,"Flat"
"G0503.032e68f0275549cce0532ee22091b28c","Flat",0.0231673363949483,0.946762325880935,0.0532376741190654,"Flat"
"G0503.032e68f0275649cce0532ee22091b28c","Not flat",1.12341406533575,1.65580295471877e-73,1,"Not flat"
"G0503.032e68f02a0f49cce0532ee22091b28c","Flat",0.0231155140752896,0.946732923859361,0.0532670761406387,"Flat"
"G0503.032e68f02a1249cce0532ee22091b28c","Flat",0.0258754025340837,0.948222237035329,0.0517777629646707,"Flat"
"G0503.032e68f02a1749cce0532ee22091b28c","Flat",0.0398402339158935,0.953637544083848,0.0463624559161517,"Flat"
"G0503.032e68f02a2249cce0532ee22091b28c","Not flat",1.3791444235589,1.84609398174995e-113,1,"Not flat"
"G0503.032e68f02a2349cce0532ee22091b28c","Not flat",0.17461552631579,0.753463101598007,0.246536898401993,"Flat"
"G0503.032e68f02a2549cce0532ee22091b28c","Not flat",1.17019862119013,3.55687693879391e-80,1,"Not flat"
"G0503.032e68f02a2749cce0532ee22091b28c","Not flat",0.312231384615385,0.00151430608209571,0.998485693917904,"Not flat"
"G0503.032e68f02a2849cce0532ee22091b28c","Not flat",1.15372727272727,8.53863972804233e-78,1,"Not flat"
"G0503.032e68f02a2a49cce0532ee22091b28c","Not flat",1.33513551912568,5.66170393989092e-106,1,"Not flat"
"G0503.032e68f0520c49cce0532ee22091b28c","Flat",0.497678883324294,6.28409209368566e-12,0.999999999993716,"Not flat"
"G0503.032e68f0550a49cce0532ee22091b28c","Flat",0.86967243902439,2.40673555399627e-42,1,"Not flat"
"G0503.032e68f0550d49cce0532ee22091b28c","Flat",0.00912078947368421,0.936464857727358,0.0635351422726417,"Flat"
"G0503.032e68f068f249cce0532ee22091b28c","Not flat",0.229940606060606,0.22200955235151,0.77799044764849,"Not flat"
"G0503.032e68f068f549cce0532ee22091b28c","Not flat",0.20774537037037,0.452227717741765,0.547772282258235,"Not flat"
"G0503.032e68f068f649cce0532ee22091b28c","Not flat",0.317844712643678,0.000983841059121051,0.999016158940879,"Not flat"
"G0503.032e68f068f749cce0532ee22091b28c","Not flat",0.210795137420719,0.418526673898497,0.581473326101503,"Not flat"
"G0503.032e68f068f849cce0532ee22091b28c","Not flat",0.235237849462366,0.17806256049029,0.82193743950971,"Not flat"
"G0503.032e68f068fa49cce0532ee22091b28c","Not flat",0.392074475497993,1.33310994832323e-06,0.999998666890052,"Not flat"
"G0503.032e68f068fb49cce0532ee22091b28c","Not flat",0.263272340425532,0.041931817871791,0.958068182128209,"Not flat"
"G0503.032e68f068fd49cce0532ee22091b28c","Not flat",0.299705414398064,0.00382601801548247,0.996173981984518,"Not flat"
"G0503.032e68f0690049cce0532ee22091b28c","Not flat",0.226328765880218,0.255215912086708,0.744784087913292,"Not flat"
"G0503.032e68f0690149cce0532ee22091b28c","Not flat",0.24519019426457,0.112034900042422,0.887965099957578,"Not flat"
"G0503.032e68f0690249cce0532ee22091b28c","Not flat",0.396237276785714,8.76185598285236e-07,0.999999123814402,"Not flat"
"G0503.032e68f0274649cce0532ee22091b28c","Not flat",1.23983647735374,1.242161387477e-90,1,"Not flat"
"G0503.032e68f0274549cce0532ee22091b28c","Not flat",0.308659512304251,0.00198234994680756,0.998017650053192,"Not flat"
"G0503.032e68f0274249cce0532ee22091b28c","Flat",0.0143493828313695,0.940887104163744,0.0591128958362559,"Flat"
"G0503.032e68eff89949cce0532ee22091b28c","Flat",0.00634117631798649,0.933782526564951,0.0662174734350485,"Flat"
"G0503.032e68f02a1149cce0532ee22091b28c","Flat",0.0293875406292863,0.949902505517811,0.0500974944821893,"Flat"
"G0503.032e68f02a1349cce0532ee22091b28c","Flat",0.0262254719076171,0.948400261030457,0.0515997389695431,"Flat"
"G0503.032e68f02a1449cce0532ee22091b28c","Flat",0.0221869961571905,0.946196515628653,0.0538034843713468,"Flat"
"G0503.032e68f02a1649cce0532ee22091b28c","Flat",0.0353299965919741,0.952243978158699,0.0477560218413016,"Flat"
"G0503.032e68f050be49cce0532ee22091b28c","Flat",0.0353063022695875,0.952235815114205,0.0477641848857952,"Flat"
"G0503.032e68eff8a649cce0532ee22091b28c","Flat",0.0449032923857909,0.954841191486594,0.0451588085134062,"Flat"
"G0503.032e68f050f849cce0532ee22091b28c","Flat",0.125573551554828,0.920267453968898,0.0797325460311021,"Flat"
"G0503.032e68f02a1549cce0532ee22091b28c","Flat",0.0492274429280915,0.955586077677714,0.0444139223222856,"Flat"
"G0503.032e68f02a2b49cce0532ee22091b28c","Not flat",0.884396994535519,6.3670063577234e-44,1,"Not flat"
"G0503.032e68f02a2c49cce0532ee22091b28c","Flat",0.129881350806452,0.913597219476253,0.0864027805237469,"Flat"
"G0503.032e68f02a2d49cce0532ee22091b28c","Flat",0.000102849002849002,0.926801168845171,0.0731988311548289,"Flat"
"G0503.032e68f02d0a49cce0532ee22091b28c","Flat",0.0341187079003381,0.951815005694127,0.0481849943058732,"Flat"
"G0503.032e68f0550949cce0532ee22091b28c","Flat",0.0415051260504202,0.954074127418453,0.0459258725815466,"Flat"
"G0503.032e68f0690349cce0532ee22091b28c","Flat",0.185083333333333,0.676875937395078,0.323124062604922,"Flat"
"G0503.032e68f0690449cce0532ee22091b28c","Flat",0.0648747368421053,0.956252210706841,0.0437477892931593,"Flat"
"G0503.032e68f0690749cce0532ee22091b28c","Flat",0.700114343434343,3.14184168847679e-26,1,"Not flat"
"G0503.032e68f0690849cce0532ee22091b28c","Flat",0.0855922348484848,0.952198803140793,0.0478011968592073,"Flat"
"G0503.032e68f0690949cce0532ee22091b28c","Flat",0.12049025210084,0.927045441958485,0.0729545580415148,"Flat"
"G0503.032e68f0693149cce0532ee22091b28c","Flat",0.00991666666666666,0.937188736838003,0.062811263161997,"Flat"
"G0503.032e68f0693249cce0532ee22091b28c","Flat",0.00911868131868132,0.936462914878392,0.0635370851216082,"Flat"
"G0503.032e68f069e849cce0532ee22091b28c","Flat",0.169849092741935,0.782141776883354,0.217858223116646,"Flat"
"G0503.032e68f069e949cce0532ee22091b28c","Flat",0.184366451612903,0.682736245114886,0.317263754885114,"Flat"
"G0503.032e68f069ea49cce0532ee22091b28c","Flat",0.115069540229885,0.933150917557147,0.066849082442853,"Flat"
"G0503.032e68f069eb49cce0532ee22091b28c","Flat",0.121269515669516,0.926076647571908,0.0739233524280917,"Flat"
"G0503.032e68f069f849cce0532ee22091b28c","Flat",0.187541842105263,0.656094931135416,0.343905068864584,"Flat"
"G0503.032e68f069f949cce0532ee22091b28c","Flat",0.18978380952381,0.636237955834386,0.363762044165614,"Not flat"
"G0503.032e68f069fa49cce0532ee22091b28c","Flat",0.00755164835164835,0.934980772560007,0.0650192274399931,"Flat"
"G0503.032e68f069fb49cce0532ee22091b28c","Flat",0.0183058823529412,0.943749294451101,0.0562507055488989,"Flat"
"G0503.032e68f069fc49cce0532ee22091b28c","Flat",0.0915661904761905,0.949829923370322,0.0501700766296783,"Flat"
